user_id,Name,Surname,book_id,rating,books_count,isbn,isbn13,authors,original_publication_year,title,language_code,average_rating,ratings_count,image_url,rating_counts,tag_name
4,Colin,Walker,11,4,283,1594480001,9781594480000.0,['Khaled Hosseini'],2003.0,The Kite Runner ,eng,4.26,1813044,https://images.gr-assets.com/books/1484565687m/77203.jpg,"{'ratings_1': 34288, 'ratings_2': 59980, 'ratings_3': 226062, 'ratings_4': 628174, 'ratings_5': 929591}","['to-read', 'currently-reading', 'science-fiction', 'favorites', 'sci-fi', 'fiction', 'humor', 'fantasy', 'classics', 'scifi', 'owned', 'comedy', 'humour', 'books-i-own', 'sci-fi-fantasy', 'series', 'favourites', 'funny', 'adventure', 'audiobook', 'sf', 'classic', 'fantasy-sci-fi', 'novels', 'audiobooks', 'adult', 'scifi-fantasy', 'owned-books', 'to-buy', '1001-books', 'british', 'library', 'book-club', 're-read', 'default', 'audio', 'douglas-adams', 'young-adult', 'science-fiction-fantasy', 'space', 'english', 'kindle', 'adult-fiction', 'aliens', 'satire', 'ebook', 'books', '1001', 'novel', 'literature', 'science', 'fun', 'all-time-favorites', 'sci-fi-and-fantasy', 'speculative-fiction', '20th-century', 'fantasy-scifi', 'audio-books', 'humorous', 'my-library', 'favorite', 'abandoned', 'my-books', 'read-in-2014', '1001-books-to-read-before-you-die', 'wish-list', 'read-in-2015', 'audible', 'ebooks', 'i-own', 'favorite-books', 'to-re-read', 'read-in-2013', '5-stars', 'ya', 'contemporary', 'audio-book', 'sf-fantasy', 'fantascienza', 'read-in-2016', 'own-it', 'reread', 'read-in-english', 'modern-classics', 'must-read', 'british-literature', 'faves', 'unfinished', 'to-reread', 'read-more-than-once', 'recommended', 'borrowed', 'did-not-finish', 'science-fiction-and-fantasy', 'hilarious', 'to-read-fiction', 'séries', 'shelfari-favorites', 'dnf', '1970s']"
4,Laurie,Smith,36,5,192,385732554,9780385732550.0,['Lois Lowry'],1993.0,The Giver,eng,4.12,1296825,https://images.gr-assets.com/books/1342493368m/3636.jpg,"{'ratings_1': 26497, 'ratings_2': 59652, 'ratings_3': 225326, 'ratings_4': 448691, 'ratings_5': 585279}","['to-read', 'fantasy', 'tolkien', 'art', 'non-fiction', 'owned', 'currently-reading', 'fiction', 'books-i-own', 'middle-earth', 'favorites', 'reference', 'movies', 'lord-of-the-rings', 'lotr', 'film', 'nonfiction', 'my-books', 'art-books', 'tolkien-related', 'owned-books', 'default', 'my-library', 'own-it', 'adult', 'war', 'movie', 'media-tie-in', 'j-r-r-tolkien', 'to-buy', 'science-fiction-fantasy', 'other', 'entertainment', 'tolkien-middle-earth', 'lord', 'ya', 'series', 're-read', 'sci-fi-fantasy', 'scifi-fantasy', 'bookshelf', 'have', 'home-library', '2004', 'need-to-buy', 'personal-library', 'high-fantasy', 'male-authors', 'research', 'photography', 'tie-in', 'tie-ins', 'wanted', 'films', 'movie-books', 'read-multiple-times', 'movies-tv', 'the-lord-of-the-rings', 'tolkien-and-lewis', 'arda', 'fictional-reference', 'film-tie-ins', 'my-bookshelf', 'my-collection', 'translation', 'on-the-shelf', 'science', 'owned-to-read', 'culture', 'fantasy-sf', 'might-read', 'coffee-table-books', 'nope', 'fantastyka', 'posiadam', 'read-and-loved', 'compendium', 'movie-making', 'read-before-2006', 'my-lotr-movies', 'books-at-home', 'in-bezit', 'complete', 'good-reads', 'angela-s-favorites', 'books-i-ve-read-again', 'bookshelf-5', 'zekranizowane', 'przeczytane-kilka-razy', 'literarura-angielska', 'klasyka', 'bookmusthave2017', 'mil', 'no-thanks-sir-fantasy-setting', 'joren-s-books', 'sci-fi-fantasy-to-read', 'movie-series-musical-etc-guides', 'stacked-for-reading', 'curtis', 'making-movies-tv']"
4,Tanya,Carr,350,3,98,679785892,9780679785900.0,"['Hunter S. Thompson', 'Ralph Steadman']",1971.0,Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,eng,4.08,232489,https://images.gr-assets.com/books/1394204569m/7745.jpg,"{'ratings_1': 4730, 'ratings_2': 11381, 'ratings_3': 42362, 'ratings_4': 84094, 'ratings_5': 99573}","['science-fiction', 'to-read', 'sci-fi', 'currently-reading', 'fiction', 'favorites', 'classics', 'scifi', 'sci-fi-fantasy', 'owned', 'fantasy', 'sf', 'classic', 'scifi-fantasy', 'default', 'books-i-own', 'science-fiction-fantasy', 'novels', 'philosophy', 'speculative-fiction', 'audiobook', 'fantasy-sci-fi', '1001-books', 'science', 'library', 'religion', 'abandoned', '1001', 'to-buy', 'hugo', 'heinlein', 'literature', 'kindle', 'sci-fi-and-fantasy', 'owned-books', 'american', 'hugo-award', 'book-club', 'hugo-winners', 'novel', 'sf-fantasy', 'audiobooks', 'adult', 'audio', 'ebook', 'aliens', '1001-books-to-read-before-you-die', 'wish-list', 'sff', 'robert-a-heinlein', 'unfinished', 'science-fiction-and-fantasy', 'favourites', 'fantasy-scifi', 'my-library', 'to-read-fiction', 'hugo-award-winners', 'sciencefiction', 'classic-sci-fi', 'did-not-finish', 'ebooks', '20th-century', 'audible', 're-read', 'english', 'books', 'to-re-read', 'robert-heinlein', '1960s', 'all-time-favorites', 'shelfari-favorites', 'didn-t-finish', 'fantascienza', 'to-read-sci-fi', 'sci-fi-to-read', 'dystopia', 'dnf', 'mars', 'favorite', '1001-import', 'sf-f', 'my-books', 'adult-fiction', '1001-books-to-read', 'own-it', 'dystopian', 'i-own', 'recommended', 'gave-up-on', 'audio-books', '1001-books-you-must-read-before-you', 'maybe', 'american-literature', 'audio-book', 'classic-literature', 'on-hold', 'gave-up', 'favorite-books', 'hugo-winner', 'classic-scifi']"
4,Shari,Davenport,5,4,1356,743273567,9780743273560.0,['F. Scott Fitzgerald'],1925.0,The Great Gatsby,eng,3.89,2683664,https://images.gr-assets.com/books/1490528560m/4671.jpg,"{'ratings_1': 86236, 'ratings_2': 197621, 'ratings_3': 606158, 'ratings_4': 936012, 'ratings_5': 947718}","['favorites', 'fantasy', 'currently-reading', 'young-adult', 'to-read', 'fiction', 'harry-potter', 'books-i-own', 'owned', 'ya', 'favourites', 'series', 'magic', 'childrens', 're-read', 'adventure', 'owned-books', 'children', 'j-k-rowling', 'children-s', 'childhood', 'all-time-favorites', 'sci-fi-fantasy', 'middle-grade', 'classics', 'reread', 'my-books', 'default', 'audiobook', 'children-s-books', 'favorite-books', '5-stars', 'kids', 'i-own', 'novels', 'favorite', 'audiobooks', 'read-more-than-once', 'fantasy-sci-fi', 'paranormal', 'read-in-2016', 'my-library', 'ya-fantasy', 're-reads', 'english', 'witches', 'urban-fantasy', 'british', 'books', 'teen', 'jk-rowling', 'childrens-books', 'read-in-2015', 'mystery', 'supernatural', 'audio', 'shelfari-favorites', 'my-favorites', 'library', 'faves', 'time-travel', 'harry-potter-series', 'own-it', 'ya-fiction', 'novel', 'read-in-2014', 'juvenile', 'wizards', 'scifi-fantasy', 'kindle', 'young-adult-fiction', 'read-in-2017', 'favorite-series', 'childhood-favorites', 'favourite', 'youth', 'rereads', 'all-time-favourites', 'kids-books', 'children-s-literature', 'children-s-lit', 'favourite-books', 'read-in-english', 'contemporary', 'ebook', 'favs', 'to-buy', 'on-my-shelf', 'childhood-books', 'read-2016', 'to-re-read', '5-star', 'science-fiction-fantasy', 'england', 'read-in-2013', 'my-bookshelf', 'werewolves', 'friendship', 'audio-books', 'bookshelf']"
4,Victor,Lewis,26,3,350,307277674,9780307277670.0,['Dan Brown'],2003.0,The Da Vinci Code,eng,3.79,1447148,https://images.gr-assets.com/books/1303252999m/968.jpg,"{'ratings_1': 71345, 'ratings_2': 126493, 'ratings_3': 340790, 'ratings_4': 539277, 'ratings_5': 479387}","['to-read', 'travel', 'non-fiction', 'currently-reading', 'nonfiction', 'humor', 'memoir', 'humour', 'favorites', 'owned', 'bill-bryson', 'travel-writing', 'books-i-own', 'memoirs', 'america', 'biography', 'funny', 'book-club', 'essays', 'comedy', 'library', 'usa', 'audiobook', 'default', 'travelogue', 'audiobooks', 'american', 'my-library', 'to-buy', 'americana', 'audio', 'adventure', 'bryson', 'biography-memoir', 'road-trip', 'fiction', 'travel-books', 'kindle', 'history', 'to-read-nonfiction', 'abandoned', 'autobiography', 'english', 'ebook', 'to-read-non-fiction', 'owned-books', 'contemporary', 'ebooks', 'travelogues', 'culture', 'adult', '20th-century', 'travel-adventure', 'united-states', 'travel-lit', 'favourites', 'did-not-finish', 'bookclub', 'home-library', 'audio-books', 'read-in-2010', 'wanderlust', 'travels', 'unfinished', 'non-fic', 'my-books', 'own-it', 'read-in-2011', 'wish-list', 'general-non-fiction', 'memoir-biography', 'humorous', '1980s', 'fun', 'north-america', 'factual', 'viaggi', 'narrativa', 'to-read-travel', 'bio-memoir', 'adult-non-fiction', 'us', 'bill', 'i-own', 'read-in-2015', 'favorite-authors', 'e-book', 'read-in-2013', 'paperback', 'non-fiction-travel', 'read-in-2008', 'writing', 'journalism', 'states', 'united', 'travel-literature', 'read-in-2016', 'read-in-2014', 'books-owned', 'bryson-bill']"
4,George,White,24,5,332,439139600,9780439139600.0,"['J.K. Rowling', 'Mary GrandPré']",2000.0,Harry Potter and the Goblet of Fire,eng,4.53,1753043,https://images.gr-assets.com/books/1361482611m/6.jpg,"{'ratings_1': 6676, 'ratings_2': 20210, 'ratings_3': 151785, 'ratings_4': 494926, 'ratings_5': 1195045}","['travel', 'non-fiction', 'currently-reading', 'to-read', 'nonfiction', 'humor', 'australia', 'favorites', 'memoir', 'humour', 'owned', 'audiobook', 'audio', 'audiobooks', 'history', 'bill-bryson', 'memoirs', 'books-i-own', 'travel-writing', 'adventure', 'funny', 'book-club', 'biography', 'travelogue', 'default', 'kindle', 'library', 'audio-books', 'comedy', 'travel-adventure', 'audio-book', 'australian', 'adult', 'owned-books', 'favourites', 'wanderlust', 'travel-books', 'nature', 'fiction', 'biography-memoir', 'audible', 'abandoned', 'my-library', 'memoir-biography', 'adventure-travel', 'bryson', 'humorous', 'non-fic', 'culture', 're-read', 'ebook', 'travelogues', 'around-the-world', 'travel-literature', 'i-own', 'to-buy', 'read-in-2014', 'ebooks', 'animals', 'unfinished', 'did-not-finish', 'essays', 'read-in-2016', 'didn-t-finish', 'autobiography', 'wish-list', 'listened-to', 'to-read-nonfiction', 'contemporary', '2000s', 'to-read-non-fiction', 'general-non-fiction', 'bookclub', 'geography', 'oceania', 'english', 'own-it', 'read-in-2015', 'favorite-authors', 'travel-lit', 'all-time-favorites', 'read-in-2017', 'travels', 'adult-nonfiction', 'adult-non-fiction', 'travel-memoir', 'travel-memoirs', 'my-books', 'finished', 'nonfic', 'borrowed', 'gave-up-on', 'e-books', 'bio-memoir', 'misc', 'home-library', 'e-book', 'read-2015', 'recommended', 'non-fiction-travel']"
4,Veronica,Daniel,2,5,491,439554934,9780439554930.0,"['J.K. Rowling', 'Mary GrandPré']",1997.0,Harry Potter and the Philosopher's Stone,eng,4.44,4602479,https://images.gr-assets.com/books/1474154022m/3.jpg,"{'ratings_1': 75504, 'ratings_2': 101676, 'ratings_3': 455024, 'ratings_4': 1156318, 'ratings_5': 3011543}","['to-read', 'currently-reading', 'fantasy', 'favorites', 'children', 'children-s', 'all-time-favorites', 'default', 'fiction', 'young-adult', 'audiobook', 'books-i-own', 'novels', 'kids', 'owned', 'fantasy-sci-fi', 'harry-potter', 'favorite', 'paranormal', 'my-library', 'ya-fantasy', 'teen', 'witches', 'urban-fantasy', 'british', 'jk-rowling', 're-reads', 'supernatural', 'ya-fiction', 'childrens-books', 'own-it', 'ya', 'mystery', 'harry-potter-series', 'my-favorites', 'library', 'novel', 'audio', 'young-adult-fiction', 'wizards', 'faves', 'scifi-fantasy', 'kindle', 'favourites', 'youth', 'favorite-series', 'shelfari-favorites', 'juvenile', 'favourite', 'read-in-2014', 'childhood-favorites', 'kids-books', 'read-in-2017', 'owned-books', 'coming-of-age', 'science-fiction-fantasy', 'all-time-favourites', 'children-s-literature', 're-read', 'england', 'children-s-lit', 'childhood-books', 'potter', 'fantasy-scifi', '5-star', 'magic', 'favs', 'hp', 'classic', '2003', 'magical', 'boarding-school', 'have', 'audio-books', 'action', 'movie', 'romance', 'british-literature', 'read-in-2013', 'fantasy-fiction', 'rowling', 'read-in-2011', 'read-multiple-times', 'juvenile-fiction', 'finished', 'young-adult-fantasy', 'read-again', 'ya-books', 'borrowed', 'sci-fi', 'fiction-fantasy', 'childrens-lit', 'audiobooks', 'female-author', 'fantasia', 'children-young-adult', 'books-i-have', 'mine', 'ya-lit', 'middle-school']"
4,Kathleen,Villegas,21,5,307,439358078,9780439358070.0,"['J.K. Rowling', 'Mary GrandPré']",2003.0,Harry Potter and the Order of the Phoenix,eng,4.46,1735368,https://images.gr-assets.com/books/1387141547m/2.jpg,"{'ratings_1': 9528, 'ratings_2': 31577, 'ratings_3': 180210, 'ratings_4': 494427, 'ratings_5': 1124806}","['to-read', 'currently-reading', 'history', 'nonfiction', 'favorites', 'non-fiction', 'science', 'owned', 'audiobook', 'humor', 'books-i-own', 'audiobooks', 'to-buy', 'default', 'popular-science', 'physics', 'kindle', 'library', 'audio', 'owned-books', 'favourites', 'historical', 'philosophy', 'to-read-non-fiction', 'reference', 'abandoned', 'humour', 'unfinished', 'ebook', 'audible', 'english', 'biology', 'audio-books', 'my-books', 'to-read-nonfiction', 'wish-list', 'ebooks', 'my-library', 'audio-book', 'travel', 'non-fiction-to-read', 'non-fic', 'nature', 'astronomy', 'on-hold', 'evolution', 'educational', 'adult', 'i-own', 'did-not-finish', 'funny', 'natural-history', 'history-of-science', 'book-club', 'didn-t-finish', 'own-it', 'essays', 'fiction', 'shelfari-favorites', 'general', 'other', 'anthropology', 'popular', 'science-nature', 'geology', 'general-science', 'world-history', 'must-read', 'education', 'american', 'read-in-2014', 'nonfic', '21st-century', 'never-finished', 'bryson', 'pop-science', 'maybe', 'cosmology', 'ciencia', 're-read', 'all-time-favorites', 'nonfiction-to-read', 'chemistry', 'read-in-2016', 'have', 'recommended', 'own-to-read', 'science-history', 'read-in-2015', 'want', 'couldn-t-finish', 'owned-to-read', 'non-fiction-science', 'favorite', 'bookshelf', '2000s', 'gave-up-on', 'learning', 'space', 'scientific']"
4,Jason,Banks,27,5,275,439785960,9780439785970.0,"['J.K. Rowling', 'Mary GrandPré']",2005.0,Harry Potter and the Half-Blood Prince,eng,4.54,1678823,https://images.gr-assets.com/books/1361039191m/1.jpg,"{'ratings_1': 7308, 'ratings_2': 21516, 'ratings_3': 136333, 'ratings_4': 459028, 'ratings_5': 1161491}","['to-read', 'travel', 'non-fiction', 'currently-reading', 'nonfiction', 'humor', 'memoir', 'humour', 'favorites', 'europe', 'owned', 'bill-bryson', 'travel-writing', 'books-i-own', 'biography', 'memoirs', 'funny', 'audiobook', 'kindle', 'comedy', 'travelogue', 'library', 'default', 'essays', 'travel-books', 'history', 'to-buy', 'audio', 'audiobooks', 'wanderlust', 'adventure', 'owned-books', 'adult', 'bryson', 'travelogues', 'biography-memoir', 'travel-literature', 'favourites', 'ebook', 'ebooks', 'travel-adventure', 'my-library', 'american', 'autobiography', 'fiction', 'my-books', 'english', 'audio-book', 'abandoned', 'memoir-biography', 'i-own', 'read-in-2016', '20th-century', 'book-club', 'france', 'travel-memoir', 'contemporary', 'travels', 'did-not-finish', 'read-in-2014', 'audio-books', 'to-read-non-fiction', 'travel-lit', 'home-library', 'read-in-2011', 'audible', 'traveling', 'paperback', 'humorous', 'culture', 'own-it', 'read-in-2015', 'shelfari-favorites', 'read-in-2012', 'to-read-nonfiction', 'bio-memoir', '1990s', 'non-fic', 'essay', 'other', 'have', 'read-2015', 'travelling', 'to-read-travel', 'biographical', 'dnf', 'fun', 'non-fiction-travel', 'travel-and-adventure', 'belgium', 'viaggi', 'read-in-english', 'shelfari-wishlist', 'e-book', 'read-in-2013', 'germany', 'biography-autobiography', 'geography', 'viaggio', 'travel-europe']"
4,Mary,Hodges,264,3,343,743297334,9780743297330.0,['Ernest Hemingway'],1926.0,The Sun Also Rises,en-US,3.83,284988,https://images.gr-assets.com/books/1331828228m/3876.jpg,"{'ratings_1': 9602, 'ratings_2': 23682, 'ratings_3': 70004, 'ratings_4': 105785, 'ratings_5': 94044}","['classics', 'fiction', 'favorites', 'classic', 'owned', 'books-i-own', 'literature', '19th-century', '1001-books', 'american', 'novels', 'american-literature', 'historical-fiction', 'classic-literature', '1001', 'romance', 'classics-to-read', 'default', 'american-lit', 'owned-books', 'kindle', 'to-buy', 'novel', 'book-club', 'classic-fiction', 'henry-james', 'victorian', 'to-read-classics', '1001-books-to-read-before-you-die', 'library', 'literary-fiction', 'english', 'to-read', 'historical', 'my-library', 'audiobooks', 'abandoned', 'ebooks', 'british', 'ebook', 'favourites', 'wish-list', 'my-ebooks', 'adult-fiction', 'my-books', 'england', 'classic-lit', 'own-it', '1001-books-to-read', 'adult', 'english-literature', '1800s', 'nook', 'audio', 'home-library', 'usa', '1001-import', 'unfinished', 'audiobook', 'to-read-fiction', '1001-books-you-must-read-before-you', 'italy', 'school', 'lit', 'didn-t-finish', 'british-literature', 'college', 'american-classics', 'i-own', 'literary', 'e-book', 'did-not-finish', 'own-to-read', 'penguin-classics', 'america', '1001-to-read', 'to-read-owned', 'europe', 'owned-to-read', 'the-classics', 'all-time-favorites', 'have', 'general-fiction', 'unread', 'james', 'realism', 'penguin-english-library', 'must-read', '19th-century-literature', 'classic-novels', 'tbr-classics', 'to-re-read', 'bookshelf', 'to-read-own', 'classici', 'well-educated-mind', 'nineteenth-century', 'on-my-shelf', '19th-century-fiction', '19th-century-lit']"
4,Michelle,Peters,8,4,360,316769177,9780316769170.0,['J.D. Salinger'],1951.0,The Catcher in the Rye,eng,3.79,2044241,https://images.gr-assets.com/books/1398034300m/5107.jpg,"{'ratings_1': 109383, 'ratings_2': 185520, 'ratings_3': 455042, 'ratings_4': 661516, 'ratings_5': 709176}","['to-read', 'favorites', 'fantasy', 'currently-reading', 'harry-potter', 'young-adult', 'fiction', 'magic', 'owned', 'series', 'ya', 'books-i-own', 'j-k-rowling', 'favourites', 'supernatural', 'adventure', 'children', 'children-s-books', 'childrens', 'childhood', 'shelfari-favorites', 'sci-fi-fantasy', 'classics', 'favorite-books', 'novels', 'paranormal', 'witches', 'urban-fantasy', 'to-buy', 'all-time-favorites', 'default', 'my-books', 'teen', 'mystery', 'wizards', 'loved', 'box-sets', 'children-s', 'i-own', '5-stars', 'middle-grade', 'jk-rowling', 'my-favorites', 'youth', 'love', 'not-interested', 'other', 'awesome', 'dragons', 'humor', 'have-read', 're-read', 'ya-fantasy', 'english', 'british', 'books', 'harry-potter-series', 'scifi-fantasy', 'faves', 'favourite', 'read-in-2014', 'contemporary', '5-star', 'science-fiction-fantasy', 'harry', 'have', 'fantasy-read', 'epic-fantasy', 'amazing', 'contemporary-fiction', 'thriller', 'wish-list', 'classic', 'recommended', 'science-fiction', 'action', 'ya-books', 'finished-series', 'pdf', 'funny', 'high-fantasy', 'middle-school', 'movie', 'pre-goodreads', '3', 'children-and-young-adult', 'my-favourites', 'wizard', 'fave-books', 'my-faves', 'watched-its-movie', 'boxset', 'best-series-ever', 'best-books-i-have-ever-read', 'childhood-classic', 'magic-is-real', 'young-adult-fantasy', 'popular-series', 'world-shift', 'imaginative']"
4,Carmen,Henson,1301,3,104,385340540,9780385340540.0,['John Grisham'],2005.0,The Broker,eng,3.77,65428,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 893, 'ratings_2': 4463, 'ratings_3': 21542, 'ratings_4': 25960, 'ratings_5': 16965}","['to-read', 'currently-reading', 'non-fiction', 'sports', 'nonfiction', 'baseball', 'sport', 'business', 'favorites', 'biography', 'owned', 'kindle', 'history', 'economics', 'books-i-own', 'finance', 'science', 'audiobooks', 'audiobook', 'to-buy', 'ebook', '100-books-to-read-in-a-lifetime', 'michael-lewis', 'journalism', 'default', 'analytics', 'fiction', 'owned-books', 'my-books', 'audio', 'ebooks', 'book-club', 'abandoned', 'shelfari-favorites', 'books', 'adult', 'leadership', 'sports-books', 'e-book', 'to-read-nonfiction', 'general-non-fiction', 'money', 'management', 'movie', 'billy-beane', '100-books', 'mathematics', 'statistics', 'baseball-books', 'audio-books', 'psychology', 'borrowed', 'math', 'wish-list', 'to-read-non-fiction', 'memoir', 'sociology', 'read-2011', 'strategy', 'non-fic', 'sabermetrics', 'sports-baseball', '5-stars', 'other', 'american', 'read-in-2011', 'america', '2003', 'recommended', 'general', 'biographies', 'did-not-finish', 'paperback', 'business-economics', 'behavioral-psychology', 'data', 'favorite-books', 'favorite', 'audio-book', 'read-2016', 'memoirs', 'saw-the-movie', 'data-science', 'kindle-lending-library', 'amazon-top-100', 'my-library', 'english', 'read-in-2016', 'contemporary', 'read-in-2017', 'bookshelf', 'library-books', 'historical', 'didn-t-finish', 'non-fiction-to-read', 'calibre', 'to-read-business', 'read-in-2010', 'sports-non-fiction', 'amazon-100']"
9,Joseph,Duarte,33,3,220,739326228,9780739326220.0,['Arthur Golden'],1997.0,Memoirs of a Geisha,eng,4.08,1300209,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 23500, 'ratings_2': 59033, 'ratings_3': 258700, 'ratings_4': 517157, 'ratings_5': 559782}","['to-read', 'fantasy', 'currently-reading', 'favorites', 'classics', 'fiction', 'owned', 'books-i-own', 'favourites', 'classic', 'tolkien', 'adventure', 'sci-fi-fantasy', 'default', 'series', 'owned-books', 'epic-fantasy', 'literature', 'high-fantasy', 'fantasy-sci-fi', 'novels', 'young-adult', 'all-time-favorites', 'epic', '1001-books', 'my-books', 're-read', 'scifi-fantasy', 'my-library', 'favorite-books', 'magic', 'library', 'british', 'sci-fi', 'science-fiction-fantasy', 'favorite', 'j-r-r-tolkien', 'kindle', 'fantasy-scifi', 'science-fiction', 'english', 'to-buy', 'shelfari-favorites', '1001', 'i-own', 'novel', 'books', 'middle-earth', 'adult', '20th-century', 'childhood', 'own-it', 'sci-fi-and-fantasy', 'classic-literature', 'lord-of-the-rings', 'to-re-read', 'fantasy-fiction', '5-stars', 'adult-fiction', 'fantasia', 'favourite', 'all-time-favourites', '1001-books-to-read-before-you-die', 'faves', 'read-more-than-once', 'my-favorites', 'finished', 'abandoned', 'ebook', 'british-literature', 'ebooks', 'favourite-books', 'on-hold', 'unfinished', 'home-library', 'fiction-fantasy', 'fantasy-science-fiction', 'ya', 'sf-fantasy', 'reread', 'to-reread', 'english-literature', 'must-read', 'speculative-fiction', 'fantasy-and-sci-fi', 'mythology', 'movies', 'have', 'audiobooks', 'modern-classics', 'war', 're-reading', 'jrr-tolkien', 'my-bookshelf', 'bookshelf', 'wish-list', 'paperback', 'gave-up-on', 're-reads', '1001-books-you-must-read-before-you']"
9,Ryan,Rodriguez,122,4,80,60987103,9780060987110.0,"['Gregory Maguire', 'Douglas Smith']",1995.0,Wicked: The Life and Times of the Wicked Witch of the West,eng,3.52,506900,https://images.gr-assets.com/books/1437733293m/37442.jpg,"{'ratings_1': 40802, 'ratings_2': 65835, 'ratings_3': 132061, 'ratings_4': 153583, 'ratings_5': 133217}","['to-read', 'currently-reading', 'fiction', 'favorites', 'historical-fiction', 'africa', 'book-club', 'classics', 'books-i-own', 'owned', 'favourites', 'south-africa', 'coming-of-age', 'historical', 'young-adult', 'novels', 'bookclub', 'general-fiction', 'audiobook', 'literature', 'australian', 'audible', 'school', 'all-time-favorites', 'drama', 'history', 'library', 'shelfari-favorites', 'adult-fiction', 'owned-books', 'adult', 'apartheid', 'contemporary', 'bryce-courtenay', 'classic', 'default', 'contemporary-fiction', 'book-club-books', 'novel', 'ya', 'to-buy', 'audiobooks', 'book-group', 'series', 'audio', 'inspirational', 'bbc-big-read', 'boxing', 'favorite-books', 'my-favorites', 'war', 'sports', 'faves', 'read-for-school', 'abandoned', 'high-school', 'literary-fiction', 'non-fiction', 'african', 'adventure', 'racism', 'favorite', 'my-library', 'own-it', 'for-school', 'recommended', 'australian-authors', 'modern-fiction', 'to-read-fiction', 'wish-list', 'school-books', 'maybe', 'borrowed', 're-read', 'i-own', 'all-time-favourites', 'didn-t-finish', 'race', 'wwii', 'cultural', 'bildungsroman', '5-stars', 'ebook', 'unfinished', 'memoir', 'book-club-reads', 'in-my-library', 'australian-author', 'all-time-faves', 'australia', 'my-books', 'books', 'favourite', 'to-re-read', 'favourite-books', '20th-century', 'realistic-fiction', 'audio-books', 'did-not-finish', 'read-in-2016']"
9,Tony,Cardenas,13,5,995,451524934,9780451524940.0,"['George Orwell', 'Erich Fromm', 'Celâl Üster']",1949.0,Nineteen Eighty-Four,eng,4.14,1956832,https://images.gr-assets.com/books/1348990566m/5470.jpg,"{'ratings_1': 41845, 'ratings_2': 86425, 'ratings_3': 324874, 'ratings_4': 692021, 'ratings_5': 908229}","['to-read', 'currently-reading', 'favorites', 'science-fiction', 'sci-fi', 'fiction', 'humor', 'fantasy', 'owned', 'classics', 'scifi', 'books-i-own', 'comedy', 'sci-fi-fantasy', 'humour', 'favourites', 'default', 'series', 'funny', 'owned-books', 'sf', 'adventure', 'novels', 'kindle', 'scifi-fantasy', 'fantasy-sci-fi', 'my-books', 'my-library', 'library', 'to-buy', 'classic', 'douglas-adams', 'english', 'science', 'british', 'all-time-favorites', 'science-fiction-fantasy', 'literature', 'space', 're-read', 'i-own', 'adult', 'shelfari-favorites', 'speculative-fiction', 'ebook', 'fantasy-scifi', 'satire', 'on-hold', 'sci-fi-and-fantasy', 'unfinished', 'abandoned', 'books', 'novel', 'ebooks', 'aliens', 'favorite', 'young-adult', 'favorite-books', 'own-it', 'adult-fiction', '1001-books', 'humorous', 'have', 'sff', 'fun', 'to-re-read', '20th-century', 'contemporary', 'collection', 'time-travel', 'home-library', 'bookshelf', 'sf-fantasy', 'personal-library', 'hardcover', 'on-my-shelf', 'to-reread', 'faves', 'recommended', 'wish-list', 'anthology', 'science-fiction-and-fantasy', '1001', 'sciencefiction', 'hilarious', 'e-book', 'e-books', 'space-opera', 'omnibus', 'collections', '5-stars', 'audiobooks', 'my-favorites', 'all-time-favourites', 'my-bookshelf', 'philosophy', 'did-not-finish', 'partially-read', 'nook', 'calibre']"
