user_id,user_name,ratings,to_read
21,Alan Dalton,"[{'book': {'book_id': 1847, 'goodreads_book_id': 29946, 'work_id': 30365, 'authors': ['Richard Bach'], 'title': 'Illusions: The Adventures of a Reluctant Messiah', 'isbn': '99427869', 'isbn13': 9780099427860.0, 'language_code': 'eng', 'average_rating': 4.14, 'ratings_count': 44569, 'image_url': 'https://images.gr-assets.com/books/1353964306m/29946.jpg', 'tags': [{'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}, 'rating': 4}, {'book': {'book_id': 8946, 'goodreads_book_id': 46292, 'work_id': 45423, 'authors': ['Hafez'], 'title': 'دیوان\u200e\u200e [Dīvān]', 'isbn': '9646534783', 'isbn13': 9789646534780.0, 'language_code': 'eng', 'average_rating': 4.63, 'ratings_count': 2773, 'image_url': 'https://images.gr-assets.com/books/1327770153m/46292.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 23812, 'tag_name': 'poem'}]}, 'rating': 4}]",
22,Luis Black,"[{'book': {'book_id': 3551, 'goodreads_book_id': 41913, 'work_id': 1142, 'authors': ['P.D. James'], 'title': 'The Children of Men', 'isbn': '307279901', 'isbn13': 9780307279900.0, 'language_code': 'eng', 'average_rating': 3.69, 'ratings_count': 28139, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 3}, {'book': {'book_id': 8142, 'goodreads_book_id': 45106, 'work_id': 2469, 'authors': ['Robin Hobb'], 'title': 'Forest Mage', 'isbn': '60757639', 'isbn13': 9780060757630.0, 'language_code': 'en-US', 'average_rating': 3.35, 'ratings_count': 11953, 'image_url': 'https://images.gr-assets.com/books/1446012746m/45106.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}]}, 'rating': 3}]","[{'book': {'book_id': 2691, 'goodreads_book_id': 33453, 'work_id': 2015399, 'authors': ['Christopher Moore'], 'title': 'You Suck ', 'isbn': '60590297', 'isbn13': 9780060590290.0, 'language_code': 'eng', 'average_rating': 3.82, 'ratings_count': 38818, 'image_url': 'https://images.gr-assets.com/books/1331323414m/33453.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15048, 'tag_name': 'humor'}]}}, {'book': {'book_id': 2691, 'goodreads_book_id': 33453, 'work_id': 2015399, 'authors': ['Christopher Moore'], 'title': 'You Suck ', 'isbn': '60590297', 'isbn13': 9780060590290.0, 'language_code': 'eng', 'average_rating': 3.82, 'ratings_count': 38818, 'image_url': 'https://images.gr-assets.com/books/1331323414m/33453.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15048, 'tag_name': 'humor'}]}}]"
24,Christopher Andrews,"[{'book': {'book_id': 4149, 'goodreads_book_id': 1519, 'work_id': 2378, 'authors': ['Aeschylus', 'Robert Fagles', 'William Bedell Stanford'], 'title': 'Ὀρέστεια', 'isbn': '140443339', 'isbn13': 9780140443330.0, 'language_code': 'eng', 'average_rating': 3.99, 'ratings_count': 24588, 'image_url': 'https://images.gr-assets.com/books/1391822282m/1519.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}]}, 'rating': 3}, {'book': {'book_id': 378, 'goodreads_book_id': 33917, 'work_id': 16171, 'authors': ['Jhumpa Lahiri'], 'title': 'The Namesake', 'isbn': '618485228', 'isbn13': 9780618485220.0, 'language_code': 'en-US', 'average_rating': 3.96, 'ratings_count': 184211, 'image_url': 'https://images.gr-assets.com/books/1480106986m/33917.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15453, 'tag_name': 'india'}]}, 'rating': 4}]","[{'book': {'book_id': 974, 'goodreads_book_id': 216363, 'work_id': 2398287, 'authors': ['Philip K. Dick'], 'title': 'The Man in the High Castle', 'isbn': '679740678', 'isbn13': 9780679740670.0, 'language_code': 'eng', 'average_rating': 3.66, 'ratings_count': 84180, 'image_url': 'https://images.gr-assets.com/books/1448756803m/216363.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 974, 'goodreads_book_id': 216363, 'work_id': 2398287, 'authors': ['Philip K. Dick'], 'title': 'The Man in the High Castle', 'isbn': '679740678', 'isbn13': 9780679740670.0, 'language_code': 'eng', 'average_rating': 3.66, 'ratings_count': 84180, 'image_url': 'https://images.gr-assets.com/books/1448756803m/216363.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
25,Cheryl Ross,"[{'book': {'book_id': 5374, 'goodreads_book_id': 26101, 'work_id': 3838, 'authors': ['Milan Kundera', 'Suzanne Rappaport'], 'title': 'Směšné lásky ', 'isbn': '571206921', 'isbn13': 9780571206930.0, 'language_code': 'eng', 'average_rating': 3.86, 'ratings_count': 12984, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 4}, {'book': {'book_id': 13, 'goodreads_book_id': 5470, 'work_id': 153313, 'authors': ['George Orwell', 'Erich Fromm', 'Celâl Üster'], 'title': 'Nineteen Eighty-Four', 'isbn': '451524934', 'isbn13': 9780451524940.0, 'language_code': 'eng', 'average_rating': 4.14, 'ratings_count': 1956832, 'image_url': 'https://images.gr-assets.com/books/1348990566m/5470.jpg', 'tags': [{'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 26837, 'tag_name': 'science-fiction'}]}, 'rating': 4}]",
26,Daniel King,"[{'book': {'book_id': 7262, 'goodreads_book_id': 150720, 'work_id': 1632, 'authors': ['David Auburn'], 'title': 'Proof: A Play', 'isbn': '571199976', 'isbn13': 9780571199980.0, 'language_code': 'eng', 'average_rating': 4.01, 'ratings_count': 13777, 'image_url': 'https://images.gr-assets.com/books/1417605435m/150720.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 23743, 'tag_name': 'plays'}]}, 'rating': 5}, {'book': {'book_id': 6064, 'goodreads_book_id': 95784, 'work_id': 31912, 'authors': ['Iris Chang'], 'title': 'The Rape of Nanking: The Forgotten Holocaust of World War II', 'isbn': '140277447', 'isbn13': 9780140277450.0, 'language_code': 'eng', 'average_rating': 4.08, 'ratings_count': 16875, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 32130, 'tag_name': 'war'}]}, 'rating': 4}]","[{'book': {'book_id': 3412, 'goodreads_book_id': 6870, 'work_id': 31779, 'authors': ['Ian McEwan'], 'title': 'Enduring Love', 'isbn': '99481243', 'isbn13': 9780099481250.0, 'language_code': 'eng', 'average_rating': 3.62, 'ratings_count': 26390, 'image_url': 'https://images.gr-assets.com/books/1313656531m/6870.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}, {'book': {'book_id': 3412, 'goodreads_book_id': 6870, 'work_id': 31779, 'authors': ['Ian McEwan'], 'title': 'Enduring Love', 'isbn': '99481243', 'isbn13': 9780099481250.0, 'language_code': 'eng', 'average_rating': 3.62, 'ratings_count': 26390, 'image_url': 'https://images.gr-assets.com/books/1313656531m/6870.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}]"
28,Jeremy Hale,"[{'book': {'book_id': 574, 'goodreads_book_id': 33313, 'work_id': 4219, 'authors': ['Anthony Bourdain'], 'title': 'Kitchen Confidential: Adventures in the Culinary Underbelly', 'isbn': '60899220', 'isbn13': 9780060899230.0, 'language_code': 'eng', 'average_rating': 4.0, 'ratings_count': 134177, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 4}, {'book': {'book_id': 2615, 'goodreads_book_id': 4135, 'work_id': 7838, 'authors': ['Amy Sedaris'], 'title': 'I Like You: Hospitality Under the Influence', 'isbn': '446578843', 'isbn13': 9780446578840.0, 'language_code': 'eng', 'average_rating': 3.87, 'ratings_count': 34212, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15048, 'tag_name': 'humor'}]}, 'rating': 5}]","[{'book': {'book_id': 7496, 'goodreads_book_id': 24100, 'work_id': 99441, 'authors': ['Doris Lessing'], 'title': 'The Golden Notebook', 'isbn': '006093140X', 'isbn13': 9780060931410.0, 'language_code': 'en-US', 'average_rating': 3.75, 'ratings_count': 13790, 'image_url': 'https://images.gr-assets.com/books/1367457541m/24100.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 7496, 'goodreads_book_id': 24100, 'work_id': 99441, 'authors': ['Doris Lessing'], 'title': 'The Golden Notebook', 'isbn': '006093140X', 'isbn13': 9780060931410.0, 'language_code': 'en-US', 'average_rating': 3.75, 'ratings_count': 13790, 'image_url': 'https://images.gr-assets.com/books/1367457541m/24100.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
29,Carla Ortiz,"[{'book': {'book_id': 6820, 'goodreads_book_id': 1875, 'work_id': 5991, 'authors': ['Michel Foucault', 'Robert Hurley'], 'title': 'Histoire de la sexualité 1. La Volonté de savoir', 'isbn': '679724699', 'isbn13': 9780679724700.0, 'language_code': 'eng', 'average_rating': 4.03, 'ratings_count': 12565, 'image_url': 'https://images.gr-assets.com/books/1486236798m/1875.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]}, 'rating': 3}, {'book': {'book_id': 1679, 'goodreads_book_id': 27494, 'work_id': 28117, 'authors': ['Walt Whitman'], 'title': 'Leaves of Grass', 'isbn': '1416523715', 'isbn13': 9781416523710.0, 'language_code': 'eng', 'average_rating': 4.12, 'ratings_count': 57763, 'image_url': 'https://images.gr-assets.com/books/1418012204m/27494.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}]}, 'rating': 4}]","[{'book': {'book_id': 1364, 'goodreads_book_id': 17876, 'work_id': 19376, 'authors': ['Fyodor Dostoyevsky', 'Andrew R. MacAndrew', 'Ben Marcus'], 'title': 'Записки из подполья', 'isbn': '451529553', 'isbn13': 9780451529560.0, 'language_code': 'eng', 'average_rating': 4.17, 'ratings_count': 65900, 'image_url': 'https://images.gr-assets.com/books/1411241656m/17876.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 1364, 'goodreads_book_id': 17876, 'work_id': 19376, 'authors': ['Fyodor Dostoyevsky', 'Andrew R. MacAndrew', 'Ben Marcus'], 'title': 'Записки из подполья', 'isbn': '451529553', 'isbn13': 9780451529560.0, 'language_code': 'eng', 'average_rating': 4.17, 'ratings_count': 65900, 'image_url': 'https://images.gr-assets.com/books/1411241656m/17876.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
31,Elizabeth Middleton,"[{'book': {'book_id': 2615, 'goodreads_book_id': 4135, 'work_id': 7838, 'authors': ['Amy Sedaris'], 'title': 'I Like You: Hospitality Under the Influence', 'isbn': '446578843', 'isbn13': 9780446578840.0, 'language_code': 'eng', 'average_rating': 3.87, 'ratings_count': 34212, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15048, 'tag_name': 'humor'}]}, 'rating': 3}, {'book': {'book_id': 32, 'goodreads_book_id': 890, 'work_id': 40283, 'authors': ['John Steinbeck'], 'title': 'Of Mice and Men ', 'isbn': '142000671', 'isbn13': 9780142000670.0, 'language_code': 'eng', 'average_rating': 3.84, 'ratings_count': 1467496, 'image_url': 'https://images.gr-assets.com/books/1437235233m/890.jpg', 'tags': [{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}, 'rating': 3}]","[{'book': {'book_id': 3417, 'goodreads_book_id': 328854, 'work_id': 1971553, 'authors': ['Jonathan Lethem'], 'title': 'Motherless Brooklyn', 'isbn': '375724834', 'isbn13': 9780375724830.0, 'language_code': 'en-GB', 'average_rating': 3.91, 'ratings_count': 23614, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}, {'book': {'book_id': 3417, 'goodreads_book_id': 328854, 'work_id': 1971553, 'authors': ['Jonathan Lethem'], 'title': 'Motherless Brooklyn', 'isbn': '375724834', 'isbn13': 9780375724830.0, 'language_code': 'en-GB', 'average_rating': 3.91, 'ratings_count': 23614, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}]"
32,Kaitlyn Walsh,"[{'book': {'book_id': 3979, 'goodreads_book_id': 18431, 'work_id': 3805, 'authors': ['Ian Caldwell', 'Dustin Thomason'], 'title': 'The Rule of Four', 'isbn': '440241359', 'isbn13': 9780440241360.0, 'language_code': 'eng', 'average_rating': 3.22, 'ratings_count': 22724, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 3}, {'book': {'book_id': 574, 'goodreads_book_id': 33313, 'work_id': 4219, 'authors': ['Anthony Bourdain'], 'title': 'Kitchen Confidential: Adventures in the Culinary Underbelly', 'isbn': '60899220', 'isbn13': 9780060899230.0, 'language_code': 'eng', 'average_rating': 4.0, 'ratings_count': 134177, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 4}]","[{'book': {'book_id': 1923, 'goodreads_book_id': 4143, 'work_id': 731, 'authors': ['David Sedaris'], 'title': 'Barrel Fever: Stories and Essays', 'isbn': '316779423', 'isbn13': 9780316779420.0, 'language_code': 'en-US', 'average_rating': 3.78, 'ratings_count': 44679, 'image_url': 'https://images.gr-assets.com/books/1453273003m/4143.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15048, 'tag_name': 'humor'}]}}, {'book': {'book_id': 1923, 'goodreads_book_id': 4143, 'work_id': 731, 'authors': ['David Sedaris'], 'title': 'Barrel Fever: Stories and Essays', 'isbn': '316779423', 'isbn13': 9780316779420.0, 'language_code': 'en-US', 'average_rating': 3.78, 'ratings_count': 44679, 'image_url': 'https://images.gr-assets.com/books/1453273003m/4143.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15048, 'tag_name': 'humor'}]}}]"
34,Antonio Walton,"[{'book': {'book_id': 5326, 'goodreads_book_id': 216377, 'work_id': 23607, 'authors': ['Philip K. Dick'], 'title': 'Valis', 'isbn': '679734465', 'isbn13': 9780679734470.0, 'language_code': 'eng', 'average_rating': 3.94, 'ratings_count': 17305, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 26837, 'tag_name': 'science-fiction'}]}, 'rating': 4}, {'book': {'book_id': 232, 'goodreads_book_id': 43615, 'work_id': 46575, 'authors': ['Stephen King'], 'title': 'The Gunslinger', 'isbn': '452284694', 'isbn13': 9780452284690.0, 'language_code': 'en-US', 'average_rating': 3.99, 'ratings_count': 332494, 'image_url': 'https://images.gr-assets.com/books/1375776480m/43615.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}]}, 'rating': 4}]","[{'book': {'book_id': 593, 'goodreads_book_id': 13642, 'work_id': 113603, 'authors': ['Ursula K. Le Guin'], 'title': 'A Wizard of Earthsea', 'isbn': '553383043', 'isbn13': 9780553383040.0, 'language_code': 'en-US', 'average_rating': 3.99, 'ratings_count': 155042, 'image_url': 'https://images.gr-assets.com/books/1353424536m/13642.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}, {'book': {'book_id': 593, 'goodreads_book_id': 13642, 'work_id': 113603, 'authors': ['Ursula K. Le Guin'], 'title': 'A Wizard of Earthsea', 'isbn': '553383043', 'isbn13': 9780553383040.0, 'language_code': 'en-US', 'average_rating': 3.99, 'ratings_count': 155042, 'image_url': 'https://images.gr-assets.com/books/1353424536m/13642.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}]"
36,Allen Horn,"[{'book': {'book_id': 426, 'goodreads_book_id': 310612, 'work_id': 968084, 'authors': ['John Kennedy Toole', 'Walker Percy'], 'title': 'A Confederacy of Dunces', 'isbn': '802130208', 'isbn13': 9780802130200.0, 'language_code': 'eng', 'average_rating': 3.89, 'ratings_count': 170776, 'image_url': 'https://images.gr-assets.com/books/1436747103m/310612.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 4}, {'book': {'book_id': 150, 'goodreads_book_id': 4989, 'work_id': 1041558, 'authors': ['Anita Diamant'], 'title': 'The Red Tent', 'isbn': '312353766', 'isbn13': 9780312353770.0, 'language_code': 'en-US', 'average_rating': 4.16, 'ratings_count': 424981, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 22743, 'tag_name': 'owned'}]}, 'rating': 4}]","[{'book': {'book_id': 631, 'goodreads_book_id': 170210, 'work_id': 1053933, 'authors': ['Charlaine Harris'], 'title': 'Dead as a Doornail ', 'isbn': '441013333', 'isbn13': 9780441013330.0, 'language_code': 'eng', 'average_rating': 4.01, 'ratings_count': 169560, 'image_url': 'https://images.gr-assets.com/books/1468562419m/170210.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}]}}, {'book': {'book_id': 631, 'goodreads_book_id': 170210, 'work_id': 1053933, 'authors': ['Charlaine Harris'], 'title': 'Dead as a Doornail ', 'isbn': '441013333', 'isbn13': 9780441013330.0, 'language_code': 'eng', 'average_rating': 4.01, 'ratings_count': 169560, 'image_url': 'https://images.gr-assets.com/books/1468562419m/170210.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}]}}]"
38,Felicia Turner,"[{'book': {'book_id': 6820, 'goodreads_book_id': 1875, 'work_id': 5991, 'authors': ['Michel Foucault', 'Robert Hurley'], 'title': 'Histoire de la sexualité 1. La Volonté de savoir', 'isbn': '679724699', 'isbn13': 9780679724700.0, 'language_code': 'eng', 'average_rating': 4.03, 'ratings_count': 12565, 'image_url': 'https://images.gr-assets.com/books/1486236798m/1875.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]}, 'rating': 4}, {'book': {'book_id': 6354, 'goodreads_book_id': 10031, 'work_id': 12776, 'authors': ['Jean-Paul Sartre'], 'title': 'Le Mur', 'isbn': '184391400X', 'isbn13': 9781843914010.0, 'language_code': 'eng', 'average_rating': 4.07, 'ratings_count': 12180, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 4}]",
40,Joseph Watson,"[{'book': {'book_id': 1184, 'goodreads_book_id': 46164, 'work_id': 8272, 'authors': ['F. Scott Fitzgerald'], 'title': 'Tender Is the Night', 'isbn': '068480154X', 'isbn13': 9780684801540.0, 'language_code': 'en-US', 'average_rating': 3.83, 'ratings_count': 79008, 'image_url': 'https://images.gr-assets.com/books/1438797669m/46164.jpg', 'tags': [{'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 7457, 'tag_name': 'classics'}]}, 'rating': 4}, {'book': {'book_id': 32, 'goodreads_book_id': 890, 'work_id': 40283, 'authors': ['John Steinbeck'], 'title': 'Of Mice and Men ', 'isbn': '142000671', 'isbn13': 9780142000670.0, 'language_code': 'eng', 'average_rating': 3.84, 'ratings_count': 1467496, 'image_url': 'https://images.gr-assets.com/books/1437235233m/890.jpg', 'tags': [{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}, 'rating': 3}]","[{'book': {'book_id': 688, 'goodreads_book_id': 10847, 'work_id': 1723947, 'authors': ['Jon Krakauer'], 'title': 'Under the Banner of Heaven: A Story of Violent Faith', 'isbn': '330419129', 'isbn13': 9780330419120.0, 'language_code': 'eng', 'average_rating': 3.98, 'ratings_count': 112167, 'image_url': 'https://images.gr-assets.com/books/1356441391m/10847.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]}}, {'book': {'book_id': 688, 'goodreads_book_id': 10847, 'work_id': 1723947, 'authors': ['Jon Krakauer'], 'title': 'Under the Banner of Heaven: A Story of Violent Faith', 'isbn': '330419129', 'isbn13': 9780330419120.0, 'language_code': 'eng', 'average_rating': 3.98, 'ratings_count': 112167, 'image_url': 'https://images.gr-assets.com/books/1356441391m/10847.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]}}]"
42,Courtney Jones,"[{'book': {'book_id': 8456, 'goodreads_book_id': 44559, 'work_id': 245284, 'authors': ['Milan Kundera', 'Aaron Asher'], 'title': 'Život je jinde', 'isbn': '60997028', 'isbn13': 9780060997020.0, 'language_code': 'eng', 'average_rating': 3.95, 'ratings_count': 8834, 'image_url': 'https://images.gr-assets.com/books/1327945876m/44559.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 4}, {'book': {'book_id': 709, 'goodreads_book_id': 4009, 'work_id': 1839377, 'authors': ['J.D. Salinger'], 'title': 'Nine Stories', 'isbn': '316767727', 'isbn13': 9780316767730.0, 'language_code': 'eng', 'average_rating': 4.19, 'ratings_count': 105138, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 2313, 'tag_name': 'american-literature'}]}, 'rating': 5}]",
43,Rachel Patton,"[{'book': {'book_id': 426, 'goodreads_book_id': 310612, 'work_id': 968084, 'authors': ['John Kennedy Toole', 'Walker Percy'], 'title': 'A Confederacy of Dunces', 'isbn': '802130208', 'isbn13': 9780802130200.0, 'language_code': 'eng', 'average_rating': 3.89, 'ratings_count': 170776, 'image_url': 'https://images.gr-assets.com/books/1436747103m/310612.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 5}, {'book': {'book_id': 101, 'goodreads_book_id': 4137, 'work_id': 1030767, 'authors': ['David Sedaris'], 'title': 'Me Talk Pretty One Day', 'isbn': '349113912', 'isbn13': 9780349113910.0, 'language_code': 'eng', 'average_rating': 3.97, 'ratings_count': 495736, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15048, 'tag_name': 'humor'}]}, 'rating': 4}]","[{'book': {'book_id': 7612, 'goodreads_book_id': 17334495, 'work_id': 24066037, 'authors': ['Doris Kearns Goodwin'], 'title': 'The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism', 'isbn': '141654786X', 'isbn13': 9781416547860.0, 'language_code': 'eng', 'average_rating': 4.16, 'ratings_count': 10384, 'image_url': 'https://images.gr-assets.com/books/1386557352m/17334495.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 7612, 'goodreads_book_id': 17334495, 'work_id': 24066037, 'authors': ['Doris Kearns Goodwin'], 'title': 'The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism', 'isbn': '141654786X', 'isbn13': 9781416547860.0, 'language_code': 'eng', 'average_rating': 4.16, 'ratings_count': 10384, 'image_url': 'https://images.gr-assets.com/books/1386557352m/17334495.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
